22943,Match 4,1243,Arena Barueri,Sao Paulo,Brazil,1455314400000.0,1455314400000.0,"Fri 12 Feb 2016, 20:00 GMT-02:00",3500,703,Brazil,BRA,68,Uruguay,URU,29,33,C,B,1641,2016 Americas Rugby Championship,mru,1454716800000.0,2016-02-06,1457308799000.0,2016-03-06,"{""matchId"":22943.0,""description"":""Match 4"",""venue"":{""id"":1243.0,""name"":""Arena Barueri"",""city"":""Sao Paulo"",""country"":""Brazil""},""time"":{""millis"":1455314400000.0,""gmtOffset"":-2.0,""label"":""Fri 12 Feb 2016, 20:00 GMT-02:00""},""attendance"":3500.0,""teams"":[{""id"":703.0,""name"":""Brazil"",""abbreviation"":""BRA""},{""id"":68.0,""name"":""Uruguay"",""abbreviation"":""URU""}],""scores"":[29.0,33.0],""status"":""C"",""outcome"":""B"",""events"":[{""id"":1641.0,""label"":""2016 Americas Rugby Championship"",""sport"":""mru"",""start"":{""millis"":1454716800000.0,""gmtOffset"":0.0,""label"":""2016-02-06""},""end"":{""millis"":1457308799000.0,""gmtOffset"":0.0,""label"":""2016-03-06""},""rankingsWeight"":1.0}]}"
23063,Match 6,527,Stade Egassiarial,Narbonne,France,1455307500000.0,1455307500000.0,"Fri 12 Feb 2016, 21:05 GMT+01:00",4500,2758,France U20,FRA,2749,Ireland U20,IRE,34,13,C,A,1652,2016 U20 Six Nations,jm,1454630400000.0,2016-02-05,1458345599000.0,2016-03-18,"{""matchId"":23063.0,""description"":""Match 6"",""venue"":{""id"":527.0,""name"":""Stade Egassiarial"",""city"":""Narbonne"",""country"":""France""},""time"":{""millis"":1455307500000.0,""gmtOffset"":1.0,""label"":""Fri 12 Feb 2016, 21:05 GMT+01:00""},""attendance"":4500.0,""teams"":[{""id"":2758.0,""name"":""France U20"",""abbreviation"":""FRA""},{""id"":2749.0,""name"":""Ireland U20"",""abbreviation"":""IRE""}],""scores"":[34.0,13.0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1652.0,""label"":""2016 U20 Six Nations"",""sport"":""jm"",""start"":{""millis"":1454630400000.0,""gmtOffset"":0.0,""label"":""2016-02-05""},""end"":{""millis"":1458345599000.0,""gmtOffset"":0.0,""label"":""2016-03-18""},""rankingsWeight"":1.0}]}"
22681,Match 19,301,Jamor,Lisbon,Portugal,1455372000000.0,1455372000000.0,"Sat 13 Feb 2016, 15:00 GMT+01:00",700,44,Portugal,POR,720,Georgia,GEO,3,29,C,B,1531,"2016 European Nations Cup, Division 1A",mru,1404172800000.0,2014-07-01,1467331199000.0,2016-06-30,"{""matchId"":22681.0,""description"":""Match 19"",""venue"":{""id"":301.0,""name"":""Jamor"",""city"":""Lisbon"",""country"":""Portugal""},""time"":{""millis"":1455372000000.0,""gmtOffset"":1.0,""label"":""Sat 13 Feb 2016, 15:00 GMT+01:00""},""attendance"":700.0,""teams"":[{""id"":44.0,""name"":""Portugal"",""abbreviation"":""POR""},{""id"":720.0,""name"":""Georgia"",""abbreviation"":""GEO""}],""scores"":[3.0,29.0],""status"":""C"",""outcome"":""B"",""events"":[{""id"":1531.0,""label"":""2016 European Nations Cup, Division 1A"",""sport"":""mru"",""start"":{""millis"":1404172800000.0,""gmtOffset"":0.0,""label"":""2014-07-01""},""end"":{""millis"":1467331199000.0,""gmtOffset"":0.0,""label"":""2016-06-30""},""rankingsWeight"":1.0}]}"
22683,Match 21,1211,Central Stadium,Sochi,Russian Federation,1455364800000.0,1455364800000.0,"Sat 13 Feb 2016, 15:00 GMT+03:00",0,756,Russia,RUS,721,Germany,GER,46,20,C,A,1531,"2016 European Nations Cup, Division 1A",mru,1404172800000.0,2014-07-01,1467331199000.0,2016-06-30,"{""matchId"":22683.0,""description"":""Match 21"",""venue"":{""id"":1211.0,""name"":""Central Stadium"",""city"":""Sochi"",""country"":""Russian Federation""},""time"":{""millis"":1455364800000.0,""gmtOffset"":3.0,""label"":""Sat 13 Feb 2016, 15:00 GMT+03:00""},""attendance"":0.0,""teams"":[{""id"":756.0,""name"":""Russia"",""abbreviation"":""RUS""},{""id"":721.0,""name"":""Germany"",""abbreviation"":""GER""}],""scores"":[46.0,20.0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1531.0,""label"":""2016 European Nations Cup, Division 1A"",""sport"":""mru"",""start"":{""millis"":1404172800000.0,""gmtOffset"":0.0,""label"":""2014-07-01""},""end"":{""millis"":1467331199000.0,""gmtOffset"":0.0,""label"":""2016-06-30""},""rankingsWeight"":1.0}]}"
23076,Match 4,1356,Stadio Gino Pistoni,Ivrea,Italy,1455372000000.0,1455372000000.0,"Sat 13 Feb 2016, 15:00 GMT+01:00",2800,2601,Italy,ITA,2517,England,ENG,24,33,C,B,1650,2016 Women's Six Nations,wru,1454630400000.0,2016-02-05,1458518399000.0,2016-03-20,"{""matchId"":23076.0,""description"":""Match 4"",""venue"":{""id"":1356.0,""name"":""Stadio Gino Pistoni"",""city"":""Ivrea"",""country"":""Italy""},""time"":{""millis"":1455372000000.0,""gmtOffset"":1.0,""label"":""Sat 13 Feb 2016, 15:00 GMT+01:00""},""attendance"":2800.0,""teams"":[{""id"":2601.0,""name"":""Italy"",""abbreviation"":""ITA""},{""id"":2517.0,""name"":""England"",""abbreviation"":""ENG""}],""scores"":[24.0,33.0],""status"":""C"",""outcome"":""B"",""events"":[{""id"":1650.0,""label"":""2016 Women's Six Nations"",""sport"":""wru"",""start"":{""millis"":1454630400000.0,""gmtOffset"":0.0,""label"":""2016-02-05""},""end"":{""millis"":1458518399000.0,""gmtOffset"":0.0,""label"":""2016-03-20""},""rankingsWeight"":1.0}]}"
22568,Match 4,6,Stade de France,St Denis,France,1455373500000.0,1455373500000.0,"Sat 13 Feb 2016, 15:25 GMT+01:00",0,42,France,FRA,36,Ireland,IRE,10,9,C,A,1622,2016 Six Nations,mru,1454716800000.0,2016-02-06,1458431999000.0,2016-03-19,"{""matchId"":22568.0,""description"":""Match 4"",""venue"":{""id"":6.0,""name"":""Stade de France"",""city"":""St Denis"",""country"":""France""},""time"":{""millis"":1455373500000.0,""gmtOffset"":1.0,""label"":""Sat 13 Feb 2016, 15:25 GMT+01:00""},""attendance"":0.0,""teams"":[{""id"":42.0,""name"":""France"",""abbreviation"":""FRA""},{""id"":36.0,""name"":""Ireland"",""abbreviation"":""IRE""}],""scores"":[10.0,9.0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1622.0,""label"":""2016 Six Nations"",""sport"":""mru"",""start"":{""millis"":1454716800000.0,""gmtOffset"":0.0,""label"":""2016-02-06""},""end"":{""millis"":1458431999000.0,""gmtOffset"":0.0,""label"":""2016-03-19""},""rankingsWeight"":1.0,""abbr"":""6N""}]}"
22682,Match 20,1018,Estadio Nacional Universidad Complutense,Madrid,Spain,1455375600000.0,1455375600000.0,"Sat 13 Feb 2016, 16:00 GMT+01:00",7000,43,Spain,ESP,52,Romania,ROM,18,21,C,B,1531,"2016 European Nations Cup, Division 1A",mru,1404172800000.0,2014-07-01,1467331199000.0,2016-06-30,"{""matchId"":22682.0,""description"":""Match 20"",""venue"":{""id"":1018.0,""name"":""Estadio Nacional Universidad Complutense"",""city"":""Madrid"",""country"":""Spain""},""time"":{""millis"":1455375600000.0,""gmtOffset"":1.0,""label"":""Sat 13 Feb 2016, 16:00 GMT+01:00""},""attendance"":7000.0,""teams"":[{""id"":43.0,""name"":""Spain"",""abbreviation"":""ESP""},{""id"":52.0,""name"":""Romania"",""abbreviation"":""ROM""}],""scores"":[18.0,21.0],""status"":""C"",""outcome"":""B"",""events"":[{""id"":1531.0,""label"":""2016 European Nations Cup, Division 1A"",""sport"":""mru"",""start"":{""millis"":1404172800000.0,""gmtOffset"":0.0,""label"":""2014-07-01""},""end"":{""millis"":1467331199000.0,""gmtOffset"":0.0,""label"":""2016-06-30""},""rankingsWeight"":1.0}]}"
22569,Match 5,1,Principality Stadium,Cardiff,Wales,1455382200000.0,1455382200000.0,"Sat 13 Feb 2016, 16:50 GMT",0,33,Wales,WAL,35,Scotland,SCO,27,23,C,A,1622,2016 Six Nations,mru,1454716800000.0,2016-02-06,1458431999000.0,2016-03-19,"{""matchId"":22569.0,""description"":""Match 5"",""venue"":{""id"":1.0,""name"":""Principality Stadium"",""city"":""Cardiff"",""country"":""Wales""},""time"":{""millis"":1455382200000.0,""gmtOffset"":0.0,""label"":""Sat 13 Feb 2016, 16:50 GMT""},""attendance"":0.0,""teams"":[{""id"":33.0,""name"":""Wales"",""abbreviation"":""WAL""},{""id"":35.0,""name"":""Scotland"",""abbreviation"":""SCO""}],""scores"":[27.0,23.0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1622.0,""label"":""2016 Six Nations"",""sport"":""mru"",""start"":{""millis"":1454716800000.0,""gmtOffset"":0.0,""label"":""2016-02-06""},""end"":{""millis"":1458431999000.0,""gmtOffset"":0.0,""label"":""2016-03-19""},""rankingsWeight"":1.0,""abbr"":""6N""}]}"
22941,Match 5,1352,Dell Diamond Stadium,"Austin, Texas",United States,1455408000000.0,1455408000000.0,"Sat 13 Feb 2016, 18:00 GMT-06:00",0,51,USA,USA,50,Canada,CAN,30,22,C,A,1641,2016 Americas Rugby Championship,mru,1454716800000.0,2016-02-06,1457308799000.0,2016-03-06,"{""matchId"":22941.0,""description"":""Match 5"",""venue"":{""id"":1352.0,""name"":""Dell Diamond Stadium"",""city"":""Austin, Texas"",""country"":""United States""},""time"":{""millis"":1455408000000.0,""gmtOffset"":-6.0,""label"":""Sat 13 Feb 2016, 18:00 GMT-06:00""},""attendance"":0.0,""teams"":[{""id"":51.0,""name"":""USA"",""abbreviation"":""USA""},{""id"":50.0,""name"":""Canada"",""abbreviation"":""CAN""}],""scores"":[30.0,22.0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1641.0,""label"":""2016 Americas Rugby Championship"",""sport"":""mru"",""start"":{""millis"":1454716800000.0,""gmtOffset"":0.0,""label"":""2016-02-06""},""end"":{""millis"":1457308799000.0,""gmtOffset"":0.0,""label"":""2016-03-06""},""rankingsWeight"":1.0}]}"
22942,Match 6,,,,,1455397800000.0,1455397800000.0,"Sat 13 Feb 2016, 18:10 GMT-03:00",0,40,Argentina,ARG,708,Chile,CHL,52,15,C,A,1641,2016 Americas Rugby Championship,mru,1454716800000.0,2016-02-06,1457308799000.0,2016-03-06,"{""matchId"":22942.0,""description"":""Match 6"",""time"":{""millis"":1455397800000.0,""gmtOffset"":-3.0,""label"":""Sat 13 Feb 2016, 18:10 GMT-03:00""},""attendance"":0.0,""teams"":[{""id"":40.0,""name"":""Argentina"",""abbreviation"":""ARG""},{""id"":708.0,""name"":""Chile"",""abbreviation"":""CHL""}],""scores"":[52.0,15.0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1641.0,""label"":""2016 Americas Rugby Championship"",""sport"":""mru"",""start"":{""millis"":1454716800000.0,""gmtOffset"":0.0,""label"":""2016-02-06""},""end"":{""millis"":1457308799000.0,""gmtOffset"":0.0,""label"":""2016-03-06""},""rankingsWeight"":1.0}]}"
23077,Match 5,526,Stade Aime-Giral,Perpignan,France,1455393600000.0,1455393600000.0,"Sat 13 Feb 2016, 21:00 GMT+01:00",11170,2519,France,FRA,2518,Ireland,IRE,18,6,C,A,1650,2016 Women's Six Nations,wru,1454630400000.0,2016-02-05,1458518399000.0,2016-03-20,"{""matchId"":23077.0,""description"":""Match 5"",""venue"":{""id"":526.0,""name"":""Stade Aime-Giral"",""city"":""Perpignan"",""country"":""France""},""time"":{""millis"":1455393600000.0,""gmtOffset"":1.0,""label"":""Sat 13 Feb 2016, 21:00 GMT+01:00""},""attendance"":11170.0,""teams"":[{""id"":2519.0,""name"":""France"",""abbreviation"":""FRA""},{""id"":2518.0,""name"":""Ireland"",""abbreviation"":""IRE""}],""scores"":[18.0,6.0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1650.0,""label"":""2016 Women's Six Nations"",""sport"":""wru"",""start"":{""millis"":1454630400000.0,""gmtOffset"":0.0,""label"":""2016-02-05""},""end"":{""millis"":1458518399000.0,""gmtOffset"":0.0,""label"":""2016-03-20""},""rankingsWeight"":1.0}]}"
23078,Match 6,211,The Gnoll,Neath,Wales,1455458400000.0,1455458400000.0,"Sun 14 Feb 2016, 14:00 GMT",0,2520,Wales,WAL,2522,Scotland,SCO,23,10,C,A,1650,2016 Women's Six Nations,wru,1454630400000.0,2016-02-05,1458518399000.0,2016-03-20,"{""matchId"":23078.0,""description"":""Match 6"",""venue"":{""id"":211.0,""name"":""The Gnoll"",""city"":""Neath"",""country"":""Wales""},""time"":{""millis"":1455458400000.0,""gmtOffset"":0.0,""label"":""Sun 14 Feb 2016, 14:00 GMT""},""attendance"":0.0,""teams"":[{""id"":2520.0,""name"":""Wales"",""abbreviation"":""WAL""},{""id"":2522.0,""name"":""Scotland"",""abbreviation"":""SCO""}],""scores"":[23.0,10.0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1650.0,""label"":""2016 Women's Six Nations"",""sport"":""wru"",""start"":{""millis"":1454630400000.0,""gmtOffset"":0.0,""label"":""2016-02-05""},""end"":{""millis"":1458518399000.0,""gmtOffset"":0.0,""label"":""2016-03-20""},""rankingsWeight"":1.0}]}"
22570,Match 6,56,Stadio Olimpico,Roma,Italy,1455458400000.0,1455458400000.0,"Sun 14 Feb 2016, 15:00 GMT+01:00",0,41,Italy,ITA,34,England,ENG,9,40,C,B,1622,2016 Six Nations,mru,1454716800000.0,2016-02-06,1458431999000.0,2016-03-19,"{""matchId"":22570.0,""description"":""Match 6"",""venue"":{""id"":56.0,""name"":""Stadio Olimpico"",""city"":""Roma"",""country"":""Italy""},""time"":{""millis"":1455458400000.0,""gmtOffset"":1.0,""label"":""Sun 14 Feb 2016, 15:00 GMT+01:00""},""attendance"":0.0,""teams"":[{""id"":41.0,""name"":""Italy"",""abbreviation"":""ITA""},{""id"":34.0,""name"":""England"",""abbreviation"":""ENG""}],""scores"":[9.0,40.0],""status"":""C"",""outcome"":""B"",""events"":[{""id"":1622.0,""label"":""2016 Six Nations"",""sport"":""mru"",""start"":{""millis"":1454716800000.0,""gmtOffset"":0.0,""label"":""2016-02-06""},""end"":{""millis"":1458431999000.0,""gmtOffset"":0.0,""label"":""2016-03-19""},""rankingsWeight"":1.0,""abbr"":""6N""}]}"
22966,Match 1,1243,Arena Barueri,Sao Paulo,Brazil,1455973200000.0,1455973200000.0,"Sat 20 Feb 2016, 11:00 GMT-02:00",0,3935,England 7s,ENG,3944,Japan 7s,JPN,38,5,C,A,1630,2015/16 HSBC World Rugby Women's Sevens Series - Sao Paulo,wrs,1455926400000.0,2016-02-20,1456099199000.0,2016-02-21,"{""matchId"":22966.0,""description"":""Match 1"",""eventPhase"":""Pool"",""venue"":{""id"":1243.0,""name"":""Arena Barueri"",""city"":""Sao Paulo"",""country"":""Brazil""},""time"":{""millis"":1455973200000.0,""gmtOffset"":-2.0,""label"":""Sat 20 Feb 2016, 11:00 GMT-02:00""},""attendance"":0.0,""teams"":[{""id"":3935.0,""name"":""England 7s"",""abbreviation"":""ENG""},{""id"":3944.0,""name"":""Japan 7s"",""abbreviation"":""JPN""}],""scores"":[38.0,5.0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1630.0,""label"":""2015/16 HSBC World Rugby Women's Sevens Series - Sao Paulo"",""sport"":""wrs"",""start"":{""millis"":1455926400000.0,""gmtOffset"":0.0,""label"":""2016-02-20""},""end"":{""millis"":1456099199000.0,""gmtOffset"":0.0,""label"":""2016-02-21""},""rankingsWeight"":1.0,""abbr"":""BRA""}]}"
22967,Match 2,1243,Arena Barueri,Sao Paulo,Brazil,1455974520000.0,1455974520000.0,"Sat 20 Feb 2016, 11:22 GMT-02:00",0,3937,France 7s,FRA,3928,Brazil 7s,BRA,29,10,C,A,1630,2015/16 HSBC World Rugby Women's Sevens Series - Sao Paulo,wrs,1455926400000.0,2016-02-20,1456099199000.0,2016-02-21,"{""matchId"":22967.0,""description"":""Match 2"",""eventPhase"":""Pool"",""venue"":{""id"":1243.0,""name"":""Arena Barueri"",""city"":""Sao Paulo"",""country"":""Brazil""},""time"":{""millis"":1455974520000.0,""gmtOffset"":-2.0,""label"":""Sat 20 Feb 2016, 11:22 GMT-02:00""},""attendance"":0.0,""teams"":[{""id"":3937.0,""name"":""France 7s"",""abbreviation"":""FRA""},{""id"":3928.0,""name"":""Brazil 7s"",""abbreviation"":""BRA""}],""scores"":[29.0,10.0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1630.0,""label"":""2015/16 HSBC World Rugby Women's Sevens Series - Sao Paulo"",""sport"":""wrs"",""start"":{""millis"":1455926400000.0,""gmtOffset"":0.0,""label"":""2016-02-20""},""end"":{""millis"":1456099199000.0,""gmtOffset"":0.0,""label"":""2016-02-21""},""rankingsWeight"":1.0,""abbr"":""BRA""}]}"
22968,Match 3,1243,Arena Barueri,Sao Paulo,Brazil,1455975840000.0,1455975840000.0,"Sat 20 Feb 2016, 11:44 GMT-02:00",0,3927,Australia 7s,AUS,3936,Fiji 7s,FIJ,26,17,C,A,1630,2015/16 HSBC World Rugby Women's Sevens Series - Sao Paulo,wrs,1455926400000.0,2016-02-20,1456099199000.0,2016-02-21,"{""matchId"":22968.0,""description"":""Match 3"",""eventPhase"":""Pool"",""venue"":{""id"":1243.0,""name"":""Arena Barueri"",""city"":""Sao Paulo"",""country"":""Brazil""},""time"":{""millis"":1455975840000.0,""gmtOffset"":-2.0,""label"":""Sat 20 Feb 2016, 11:44 GMT-02:00""},""attendance"":0.0,""teams"":[{""id"":3927.0,""name"":""Australia 7s"",""abbreviation"":""AUS""},{""id"":3936.0,""name"":""Fiji 7s"",""abbreviation"":""FIJ""}],""scores"":[26.0,17.0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1630.0,""label"":""2015/16 HSBC World Rugby Women's Sevens Series - Sao Paulo"",""sport"":""wrs"",""start"":{""millis"":1455926400000.0,""gmtOffset"":0.0,""label"":""2016-02-20""},""end"":{""millis"":1456099199000.0,""gmtOffset"":0.0,""label"":""2016-02-21""},""rankingsWeight"":1.0,""abbr"":""BRA""}]}"
22969,Match 4,1243,Arena Barueri,Sao Paulo,Brazil,1455977160000.0,1455977160000.0,"Sat 20 Feb 2016, 12:06 GMT-02:00",0,3929,Canada 7s,CAN,3942,Ireland 7s,IRE,26,7,C,A,1630,2015/16 HSBC World Rugby Women's Sevens Series - Sao Paulo,wrs,1455926400000.0,2016-02-20,1456099199000.0,2016-02-21,"{""matchId"":22969.0,""description"":""Match 4"",""eventPhase"":""Pool"",""venue"":{""id"":1243.0,""name"":""Arena Barueri"",""city"":""Sao Paulo"",""country"":""Brazil""},""time"":{""millis"":1455977160000.0,""gmtOffset"":-2.0,""label"":""Sat 20 Feb 2016, 12:06 GMT-02:00""},""attendance"":0.0,""teams"":[{""id"":3929.0,""name"":""Canada 7s"",""abbreviation"":""CAN""},{""id"":3942.0,""name"":""Ireland 7s"",""abbreviation"":""IRE""}],""scores"":[26.0,7.0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1630.0,""label"":""2015/16 HSBC World Rugby Women's Sevens Series - Sao Paulo"",""sport"":""wrs"",""start"":{""millis"":1455926400000.0,""gmtOffset"":0.0,""label"":""2016-02-20""},""end"":{""millis"":1456099199000.0,""gmtOffset"":0.0,""label"":""2016-02-21""},""rankingsWeight"":1.0,""abbr"":""BRA""}]}"
22970,Match 5,1243,Arena Barueri,Sao Paulo,Brazil,1455978480000.0,1455978480000.0,"Sat 20 Feb 2016, 12:28 GMT-02:00",0,3962,Russia 7s,RUS,3967,Spain 7s,ESP,12,19,C,B,1630,2015/16 HSBC World Rugby Women's Sevens Series - Sao Paulo,wrs,1455926400000.0,2016-02-20,1456099199000.0,2016-02-21,"{""matchId"":22970.0,""description"":""Match 5"",""eventPhase"":""Pool"",""venue"":{""id"":1243.0,""name"":""Arena Barueri"",""city"":""Sao Paulo"",""country"":""Brazil""},""time"":{""millis"":1455978480000.0,""gmtOffset"":-2.0,""label"":""Sat 20 Feb 2016, 12:28 GMT-02:00""},""attendance"":0.0,""teams"":[{""id"":3962.0,""name"":""Russia 7s"",""abbreviation"":""RUS""},{""id"":3967.0,""name"":""Spain 7s"",""abbreviation"":""ESP""}],""scores"":[12.0,19.0],""status"":""C"",""outcome"":""B"",""events"":[{""id"":1630.0,""label"":""2015/16 HSBC World Rugby Women's Sevens Series - Sao Paulo"",""sport"":""wrs"",""start"":{""millis"":1455926400000.0,""gmtOffset"":0.0,""label"":""2016-02-20""},""end"":{""millis"":1456099199000.0,""gmtOffset"":0.0,""label"":""2016-02-21""},""rankingsWeight"":1.0,""abbr"":""BRA""}]}"
22971,Match 6,1243,Arena Barueri,Sao Paulo,Brazil,1455979800000.0,1455979800000.0,"Sat 20 Feb 2016, 12:50 GMT-02:00",0,3954,New Zealand 7s,NZL,3974,USA 7s,USA,35,5,C,A,1630,2015/16 HSBC World Rugby Women's Sevens Series - Sao Paulo,wrs,1455926400000.0,2016-02-20,1456099199000.0,2016-02-21,"{""matchId"":22971.0,""description"":""Match 6"",""eventPhase"":""Pool"",""venue"":{""id"":1243.0,""name"":""Arena Barueri"",""city"":""Sao Paulo"",""country"":""Brazil""},""time"":{""millis"":1455979800000.0,""gmtOffset"":-2.0,""label"":""Sat 20 Feb 2016, 12:50 GMT-02:00""},""attendance"":0.0,""teams"":[{""id"":3954.0,""name"":""New Zealand 7s"",""abbreviation"":""NZL""},{""id"":3974.0,""name"":""USA 7s"",""abbreviation"":""USA""}],""scores"":[35.0,5.0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1630.0,""label"":""2015/16 HSBC World Rugby Women's Sevens Series - Sao Paulo"",""sport"":""wrs"",""start"":{""millis"":1455926400000.0,""gmtOffset"":0.0,""label"":""2016-02-20""},""end"":{""millis"":1456099199000.0,""gmtOffset"":0.0,""label"":""2016-02-21""},""rankingsWeight"":1.0,""abbr"":""BRA""}]}"
22972,Match 7,1243,Arena Barueri,Sao Paulo,Brazil,1455983040000.0,1455983040000.0,"Sat 20 Feb 2016, 13:44 GMT-02:00",0,3935,England 7s,ENG,3928,Brazil 7s,BRA,24,12,C,A,1630,2015/16 HSBC World Rugby Women's Sevens Series - Sao Paulo,wrs,1455926400000.0,2016-02-20,1456099199000.0,2016-02-21,"{""matchId"":22972.0,""description"":""Match 7"",""eventPhase"":""Pool"",""venue"":{""id"":1243.0,""name"":""Arena Barueri"",""city"":""Sao Paulo"",""country"":""Brazil""},""time"":{""millis"":1455983040000.0,""gmtOffset"":-2.0,""label"":""Sat 20 Feb 2016, 13:44 GMT-02:00""},""attendance"":0.0,""teams"":[{""id"":3935.0,""name"":""England 7s"",""abbreviation"":""ENG""},{""id"":3928.0,""name"":""Brazil 7s"",""abbreviation"":""BRA""}],""scores"":[24.0,12.0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1630.0,""label"":""2015/16 HSBC World Rugby Women's Sevens Series - Sao Paulo"",""sport"":""wrs"",""start"":{""millis"":1455926400000.0,""gmtOffset"":0.0,""label"":""2016-02-20""},""end"":{""millis"":1456099199000.0,""gmtOffset"":0.0,""label"":""2016-02-21""},""rankingsWeight"":1.0,""abbr"":""BRA""}]}"
22973,Match 8,1243,Arena Barueri,Sao Paulo,Brazil,1455984360000.0,1455984360000.0,"Sat 20 Feb 2016, 14:06 GMT-02:00",0,3937,France 7s,FRA,3944,Japan 7s,JPN,36,7,C,A,1630,2015/16 HSBC World Rugby Women's Sevens Series - Sao Paulo,wrs,1455926400000.0,2016-02-20,1456099199000.0,2016-02-21,"{""matchId"":22973.0,""description"":""Match 8"",""eventPhase"":""Pool"",""venue"":{""id"":1243.0,""name"":""Arena Barueri"",""city"":""Sao Paulo"",""country"":""Brazil""},""time"":{""millis"":1455984360000.0,""gmtOffset"":-2.0,""label"":""Sat 20 Feb 2016, 14:06 GMT-02:00""},""attendance"":0.0,""teams"":[{""id"":3937.0,""name"":""France 7s"",""abbreviation"":""FRA""},{""id"":3944.0,""name"":""Japan 7s"",""abbreviation"":""JPN""}],""scores"":[36.0,7.0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1630.0,""label"":""2015/16 HSBC World Rugby Women's Sevens Series - Sao Paulo"",""sport"":""wrs"",""start"":{""millis"":1455926400000.0,""gmtOffset"":0.0,""label"":""2016-02-20""},""end"":{""millis"":1456099199000.0,""gmtOffset"":0.0,""label"":""2016-02-21""},""rankingsWeight"":1.0,""abbr"":""BRA""}]}"
22974,Match 9,1243,Arena Barueri,Sao Paulo,Brazil,1455985680000.0,1455985680000.0,"Sat 20 Feb 2016, 14:28 GMT-02:00",0,3927,Australia 7s,AUS,3942,Ireland 7s,IRE,19,5,C,A,1630,2015/16 HSBC World Rugby Women's Sevens Series - Sao Paulo,wrs,1455926400000.0,2016-02-20,1456099199000.0,2016-02-21,"{""matchId"":22974.0,""description"":""Match 9"",""eventPhase"":""Pool"",""venue"":{""id"":1243.0,""name"":""Arena Barueri"",""city"":""Sao Paulo"",""country"":""Brazil""},""time"":{""millis"":1455985680000.0,""gmtOffset"":-2.0,""label"":""Sat 20 Feb 2016, 14:28 GMT-02:00""},""attendance"":0.0,""teams"":[{""id"":3927.0,""name"":""Australia 7s"",""abbreviation"":""AUS""},{""id"":3942.0,""name"":""Ireland 7s"",""abbreviation"":""IRE""}],""scores"":[19.0,5.0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1630.0,""label"":""2015/16 HSBC World Rugby Women's Sevens Series - Sao Paulo"",""sport"":""wrs"",""start"":{""millis"":1455926400000.0,""gmtOffset"":0.0,""label"":""2016-02-20""},""end"":{""millis"":1456099199000.0,""gmtOffset"":0.0,""label"":""2016-02-21""},""rankingsWeight"":1.0,""abbr"":""BRA""}]}"
22975,Match 10,1243,Arena Barueri,Sao Paulo,Brazil,1455987000000.0,1455987000000.0,"Sat 20 Feb 2016, 14:50 GMT-02:00",0,3929,Canada 7s,CAN,3936,Fiji 7s,FIJ,24,7,C,A,1630,2015/16 HSBC World Rugby Women's Sevens Series - Sao Paulo,wrs,1455926400000.0,2016-02-20,1456099199000.0,2016-02-21,"{""matchId"":22975.0,""description"":""Match 10"",""eventPhase"":""Pool"",""venue"":{""id"":1243.0,""name"":""Arena Barueri"",""city"":""Sao Paulo"",""country"":""Brazil""},""time"":{""millis"":1455987000000.0,""gmtOffset"":-2.0,""label"":""Sat 20 Feb 2016, 14:50 GMT-02:00""},""attendance"":0.0,""teams"":[{""id"":3929.0,""name"":""Canada 7s"",""abbreviation"":""CAN""},{""id"":3936.0,""name"":""Fiji 7s"",""abbreviation"":""FIJ""}],""scores"":[24.0,7.0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1630.0,""label"":""2015/16 HSBC World Rugby Women's Sevens Series - Sao Paulo"",""sport"":""wrs"",""start"":{""millis"":1455926400000.0,""gmtOffset"":0.0,""label"":""2016-02-20""},""end"":{""millis"":1456099199000.0,""gmtOffset"":0.0,""label"":""2016-02-21""},""rankingsWeight"":1.0,""abbr"":""BRA""}]}"
